name,split,category,sub-category,Oneshot-Multi,freesound-id,url,username,original-tags,description
09916.wav,test,Open/Close-Mechanism,DoorSqueak,Multi-shot,680628,https://freesound.org/people/ID_23/sounds/680628/,ID_23,"creak, creaking, creaky, door, loop, sound-effect, squeak, squeaking",A squeaking door looped
09917.wav,test,Human,Burp,Multi-shot,498059,https://freesound.org/people/16H_Panska_Stejskal_David/sounds/498059/,16H_Panska_Stejskal_David,panskacz,Record of someone burping. Recorded from very close distance.
09918.wav,test,Footstep,Walk,Multi-shot,186447,https://freesound.org/people/4estaciones/sounds/186447/,4estaciones,"campus, downstairs, foodsteps, library, poblenou, reverb, upf",Footsteps in Poblenou Campus library downstairs. Reverb is appreciated
09919.wav,test,Metal,CoinJingle,Multi-shot,485735,https://freesound.org/people/SpaceJoe/sounds/485735/,SpaceJoe,"buy, coin, coins, ding, drop, dropping, falling, finance, metal, money, move, pay, payment, shop",Coins being moved around
09920.wav,test,Footstep,Walk,Multi-shot,571962,https://freesound.org/people/Joao_Janz/sounds/571962/,Joao_Janz,"boots, dirt, foley, footstep, grass, ground, leather, microphone, paper, path, pathway, rubber, run, running, shoes, sound, stroll, strolling, styrofoam, tape, walk",Recorded with Rode NTG4+ Microphone. Processed with EQ and Denoiser.
09921.wav,test,Click,KeyboardTyping,Multi-shot,559896,https://freesound.org/people/Sorinious_Genious/sounds/559896/,Sorinious_Genious,"computer, computer-keyboard, fast, finger, finger-tips, key, keyboard, letters, rubbing, typing",My fingertips rubbing over a computer keyboard. Have fun.
09922.wav,test,Open/Close-Mechanism,DrawerOpenClose,Multi-shot,824118,https://freesound.org/people/derjuli/sounds/824118/,derjuli,"close, creak, drawer, foley, furniture, open, sliding, wood",Wooden drawer opening and closing with sliding and creaking sound. Recorded as 16-bit 48 kHz WAV with a Zoom H1 recorder.
09923.wav,test,Footstep,Walk,Multi-shot,530383,https://freesound.org/people/Nox_Sound/sounds/530383/,Nox_Sound,"bark, barks, boots, dirty, field, foot, footstep, gritty, ground, run, running, step, tascam, walk, wood, woods","Footsteps sequence on Gritty Ground (woods and barks) - Boots - Walk (x5) // Run (x5). You can edit it with Reaper/Audacity/etc. Gear : Tascam DR-05 File: 48khz, 24 bit, Mono, Wav."
09924.wav,test,Liquid,Pour,Multi-shot,108429,https://freesound.org/people/gloriaeffect/sounds/108429/,gloriaeffect,"fill, glass, liquid, pour, water",liquid being poured into a glass
09925.wav,test,Footstep,Walk,Multi-shot,571933,https://freesound.org/people/Joao_Janz/sounds/571933/,Joao_Janz,"boots, dirt, foley, footstep, grass, ground, leather, microphone, paper, path, pathway, rubber, run, running, shoes, sound, stroll, strolling, styrofoam, tape, walk",Recorded with Rode NTG4+ Microphone. Processed with EQ and Denoiser.
09926.wav,test,Liquid,Pour,Multi-shot,627922,https://freesound.org/people/EverydayEldritch.com/sounds/627922/,EverydayEldritch,"bar, drink, drinking, human, liquid, male, man, mouth, mouth-wash, sip, sipping, slurp, swish, swishing, water","Water sip with mouth swish. Recorded on RE-20 in treated room. Thank you for using my sound for your project. Send me some love by giving my YouTube channel a Like, Share, or Sub (<a href=""https://www.youtube.com/@everydayeldritch"" rel=""nofollow"">https://www.youtube.com/@everydayeldritch</a>). Check out my horror podcast at <a href=""http://EverydayEldritch.com"" rel=""nofollow"">EverydayEldritch.com</a> Thank you!"
09927.wav,test,Material-Interaction,ZipperZip,Multi-shot,62484,https://freesound.org/people/bsumusictech/sounds/62484/,bsumusictech,"coat, jacket, zipper, zipper-pull",Group KMM- Stereo recording of a zipper being pulled. Recorded with a Zoom H4 handheld recorder. Normalized in Peak Pro 6.
09928.wav,test,Human,Fart,Multi-shot,777448,https://freesound.org/people/frenkfurth/sounds/777448/,frenkfurth,"butt, deep, explosion, fart, frog, fun, funny, gas, guy, haha, human, humor, male, man, people, romantic, sound, speech, vocal, voice, weird",Morning fart what do you want to know more
09929.wav,test,Footstep,Walk,Multi-shot,205749,https://freesound.org/people/Yuval/sounds/205749/,Yuval,"carpet, carpeted, climb, climbing, floor, flooring, foley, going-up, male, rug, slow, slowly, sneakers, staircase, stairs, walk, wood, wooden","climbing a short wooden staircase (carpeted), wearing sneakers. EM172 (on shoes)-> Battery Box-> PCM M10. <a href=""http://www.reuven.nl/?page_id=106"" rel=""nofollow"">http://www.reuven.nl/?page_id=106</a>"
09930.wav,test,Metal,Chain,Multi-shot,571321,https://freesound.org/people/specrad1/sounds/571321/,specrad1,"chain, clap, metal, pong",Warsaw Audio: FlashMic DRM85-C
09931.wav,test,Footstep,Walk,Multi-shot,175955,https://freesound.org/people/freefire66/sounds/175955/,freefire66,"feet, foot, grass, walk",Walking through grass.
09932.wav,test,Break/Drop,MetalDrop,Multi-shot,429998,https://freesound.org/people/manimato2/sounds/429998/,manimato2,"falling, iron, metal",A piece of metal falling on a hard surface
09933.wav,test,Material-Interaction,Magazine,One-shot,552233,https://freesound.org/people/Joao_Janz/sounds/552233/,Joao_Janz,"book, brush, close, cover, drawing, foley, hand, laying, open, pack, paper, pen, sideways, slide, sliding, sound, tap, tapping, thick, thin, turn, upright, writing",The recordings found in this foley pack are all original recordings made by myself and they are intended for free public use to help content creators with their commercial or non-commercial projects. They are not intended for redistribution and misappropriation with monetary gain in mind. Microphones used: - Rode M5 Stereo Pair Processing applied: - Minimal Low-freq. filtering - Denoising where necessary These recordings were made with the best of intentions and with the limited resources so do not expect professional studio recorded foley. Thank you and enjoy!
09934.wav,test,Footstep,Walk,Multi-shot,138072,https://freesound.org/s/138072/,daboy291,"floor, footsteps, male, shoes, tennis, tile, walking",A man walking on tile floor in tennis shoes. Made with my hands inside shoes in my basement.
09935.wav,test,Footstep,Walk,Multi-shot,405636,https://freesound.org/people/Anthousai/sounds/405636/,Anthousai,"cold, crunch, crunching, crunchy, feet, footstep, ice, snow, step, walk, water, winter",Walking on a pile of ice cubes while wearing mud boots. Recorded with a Tascam DR-40.
09936.wav,test,Open/Close-Mechanism,DoorSqueak,Multi-shot,680628,https://freesound.org/people/ID_23/sounds/680628/,ID_23,"creak, creaking, creaky, door, loop, sound-effect, squeak, squeaking",A squeaking door looped
09937.wav,test,Human,PunchHit,Multi-shot,655328,https://freesound.org/people/21100495/sounds/655328/,21100495,"boxing, combat, hits, practice, punch, punching-bag, sports",Variation sounds of boxer using the heavy bag at an outdoor gym with a simple rhythm of punches and combinations
09938.wav,test,Human,Burp,One-shot,426740,https://freesound.org/people/SamuelGremaud/sounds/426740/,SamuelGremaud,"blurp, burp, disgusting, human, mouth, stomach",Son de rot. Son enregistr茅 avec un ZOOM H4N Pro. Sound of burp. Sound recorded with a ZOOM H4N Pro. My sounds are licensed under the Creative Commons 0 License but it would be a pleasure for me to hear your work so doesn鈥檛 hesitate to comment or to send me a message with your work :)
09939.wav,test,Liquid,Splash,Multi-shot,316575,https://freesound.org/people/EpicWizard/sounds/316575/,EpicWizard,"lake, nature, river, splash, water","Part of a collection of sounds of paddle strokes in the water, a series ranging from soft to heavy. Recorded with a Zoom h4 in Okanagan, BC. If you download the whole pack, you can take advantage of the quick and dirty Kontakt inst I put together: <a href=""https://www.dropbox.com/s/qu0ra8s96tk1ifo/Water_Paddle_KontaktInst_150715.zip?dl=0"" rel=""nofollow"">https://www.dropbox.com/s/qu0ra8s96tk1ifo/Water_Paddle_KontaktInst_150715.zip?dl=0</a> If can come up with something fancier, let me know. :)"
09940.wav,test,Break/Drop,BoneBreak,One-shot,682112,https://freesound.org/people/HenKonen/sounds/682112/,HenKonen,"bone, crack, foley, sxf",A cracking sound made by stepping on dry pine cones in a large room. Variation 1
09941.wav,test,Human,PunchHit,Multi-shot,753426,https://freesound.org/people/Vrymaa/sounds/753426/,Vrymaa,"agression, army, attack, battle, block, body, body-hit, catch, duel, fight, fist, grab, hand, hands, hit, hits, hold, impact, impacts, judo, military, punch, seize, slap, slapping, train, training","Body seized during a duel, so that the other fighter cannot escape the hero's next move. * No background noise. * No reverb nor echo. * Clean sound, close range. Recorded with Iphone 8 or Thomann micro t.bone SC 420."
09942.wav,test,Footstep,Walk,Multi-shot,383731,https://freesound.org/people/deleted_user_7146007/sounds/383731/,deleted_user_7146007,"floor, footstep, heavy, squeaky",Heavy Footsteps on a Squeaky Floor
09943.wav,test,Footstep,Walk,Multi-shot,546604,https://freesound.org/people/Nox_Sound/sounds/546604/,Nox_Sound,"boots, exterior, feet, field, foley, foot, footstep, frozen, frozengrass, grass, mountain, run, running, snow, step, walk","Footsteps sequence on Frozen Grass - Mountain Boots - Walk (x5) // Run (x5). You can edit it with Reaper/Audacity/etc. Gear : Tascam DR-05 File: 48khz, 24 bit, Mono, Wav."
09944.wav,test,Footstep,Walk,Multi-shot,138072,https://freesound.org/s/138072/,daboy291,"floor, footsteps, male, shoes, tennis, tile, walking",A man walking on tile floor in tennis shoes. Made with my hands inside shoes in my basement.
09945.wav,test,Click,Stapler,One-shot,360493,https://freesound.org/people/giddster/sounds/360493/,giddster,"accessories, foley, office, paper, soundfx, stapler",A stapler stapling paper. Or fingers. Recorded with a Zoom H1.
09946.wav,test,Open/Close-Mechanism,DoorOpenClose,Multi-shot,719429,https://freesound.org/people/BaggoNotes/sounds/719429/,BaggoNotes,"action, door, open, short","Letting a heavy door inside an office building close. - Recorded with AT2020 Shotgun Mic and Zoom Handy Recorder. This sound is free to use and requires no credit. If you happen to use it, feel free to let me know what for!"
09947.wav,test,Material-Interaction,IceCube,Multi-shot,406219,https://freesound.org/people/Anthousai/sounds/406219/,Anthousai,"cold, cooler, drop, dropped, dropping, ice, ice-cube, ice-cubes, water",Dropping a handful of ice cubes into a cooler full of other ice cubes a few at a time. Recorded with a Tascam DR-40.
09948.wav,test,Click,Stapler,One-shot,91490,https://freesound.org/s/91490/,skynproduction,noise stapler,stapler noise
09949.wav,test,Liquid,Pour,Multi-shot,532867,https://freesound.org/people/Joma86/sounds/532867/,Joma86,"decanter, drink, into, pour, pouring, tumbler, whiskey",Pouring whiskey from decanter into whiskey tumbler. Recorded on Behringer C-1.
09950.wav,test,Break/Drop,CanCrush,Multi-shot,410159,https://freesound.org/people/170206@virtualwindow.co.za/sounds/410159/,170206@virtualwindow.co.za,"libary, open, sound, window",A can
09951.wav,test,Human,Cough,Multi-shot,348364,https://freesound.org/people/FrostyFrost/sounds/348364/,FrostyFrost,"cough, coughing, young-adult-cough",Short coughing
09952.wav,test,Break/Drop,MetalDrop,One-shot,644188,https://freesound.org/people/Duisterwho/sounds/644188/,Duisterwho,"bouncing, drop, dropping, foley, hit, impact, metal, metallic, percussive, scrape, sensitive, sound, steel, table, throw, tweezers",Dropping steel tweezers on vinyl table Recorded on a Samson C01uPRO - condenser mic
09953.wav,test,Liquid,Drip,Multi-shot,378858,https://freesound.org/people/kijjaz/sounds/378858/,kijjaz,"drip, dripping, liquid, shower, water","Water dripping in the shower, recorded with Rode iXY."
09954.wav,test,Open/Close-Mechanism,DoorOpenClose,Multi-shot,388516,https://freesound.org/people/singingmonk02/sounds/388516/,singingmonk02,"door, lock","Recorded on a Zoom H6, door opening and closing, lock sound included."
09955.wav,test,Human,EatDrink,Multi-shot,204202,https://freesound.org/people/scottc6115/sounds/204202/,scottc6115,"drink, drinking, drinking-from-a-cup, sip, sipping, sipping-from-a-cup, slurp",Made this by drinking from a Gatorade. Used a bit of noise removal to help the sound because there was a ring in the background. Used audacity. Check out my channel on you tube to see how I used the effect (It would help me): <a href="http://www.youtube.com/user/scottc6115" rel="nofollow">http://www.youtube.com/user/scottc6115</a>
09956.wav,test,Footstep,Walk,Multi-shot,571938,https://freesound.org/people/Joao_Janz/sounds/571938/,Joao_Janz,"boots, dirt, foley, footstep, grass, ground, leather, microphone, paper, path, pathway, rubber, run, running, shoes, sound, stroll, strolling, styrofoam, tape, walk",Recorded with Rode NTG4+ Microphone. Processed with EQ and Denoiser.
09957.wav,test,Material-Interaction,Magazine,One-shot,552100,https://freesound.org/people/Joao_Janz/sounds/552100/,Joao_Janz,"book, brush, close, cover, drawing, foley, hand, laying, open, pack, paper, pen, sideways, slide, sliding, sound, tap, tapping, thick, thin, turn, upright, writing",The recordings found in this foley pack are all original recordings made by myself and they are intended for free public use to help content creators with their commercial or non-commercial projects. They are not intended for redistribution and misappropriation with monetary gain in mind. Microphones used: - Rode M5 Stereo Pair Processing applied: - Minimal Low-freq. filtering - Denoising where necessary These recordings were made with the best of intentions and with the limited resources so do not expect professional studio recorded foley. Thank you and enjoy!
09958.wav,test,Material-Interaction,PlasticRubbing,Multi-shot,120791,https://freesound.org/people/Manicciola/sounds/120791/,Manicciola,"ambient, bag, glitch, plastic","Zoom H1 recorder, unprocessed"
09959.wav,test,Click,SwitchToggle,Multi-shot,363084,https://freesound.org/people/TheWoodlandNomad/sounds/363084/,TheWoodlandNomad,"button, click, game, light, switch, switches",Toggling a light switch. Recorded on a Zoom H1
09960.wav,test,Clothing,ClothRubbing,One-shot,493329,https://freesound.org/people/Joao_Janz/sounds/493329/,Joao_Janz,"acessories, belt, blanket, body, buckle, cloth, cotton, fabric, foley, handling, leather, movement, natural, nylon, person, running, rustling, shaking, shirt, shuffling, soft, sound, sweater, textiles, trousers, walk",Recorded and processed at 24bit 48kHz using the Tascam DR-40 Linear PCM Recorder. Processing: Gain-staging and soft high and low frequency filtering. No EQ boost or cuts anywhere else. Also De-noised.
